date,GBP/USD_O,GBP/USD_H,GBP/USD_L,GBP/USD_C
2009-05-13,1.5268,1.5332,1.5087,1.5156
2009-05-12,1.5112,1.5352,1.5075,1.5268
2009-05-11,1.5257,1.5263,1.5067,1.5116
2009-05-08,1.5028,1.5253,1.4969,1.5226
2009-05-07,1.5116,1.5197,1.4944,1.5032
2009-05-06,1.506,1.5152,1.4992,1.5119
2009-05-05,1.5033,1.5162,1.4982,1.5059
2009-05-04,1.4899,1.5037,1.4836,1.5035
2009-05-01,1.4779,1.4935,1.4755,1.4919
2009-04-30,1.4751,1.4948,1.4704,1.4782
2009-04-29,1.4625,1.4814,1.4616,1.4751
2009-04-28,1.4622,1.4691,1.4517,1.4625
2009-04-27,1.4677,1.4695,1.4515,1.4622
2009-04-24,1.4708,1.4773,1.4576,1.4676
2009-04-23,1.4478,1.4744,1.4443,1.4702
2009-04-22,1.4672,1.4687,1.4398,1.4479
2009-04-21,1.4537,1.4709,1.4468,1.4672
2009-04-20,1.4794,1.4816,1.4501,1.4533
2009-04-17,1.4917,1.4941,1.4756,1.4794
2009-04-16,1.4983,1.5068,1.484,1.4919
2009-04-15,1.4892,1.5036,1.4823,1.498
2009-04-14,1.4848,1.4944,1.4825,1.4891
2009-04-13,1.467,1.4869,1.4606,1.4847
2009-04-10,1.467,1.4682,1.4617,1.467
2009-04-09,1.4699,1.4779,1.4586,1.4669
2009-04-08,1.4735,1.4747,1.4635,1.47
2009-04-07,1.4744,1.4779,1.4582,1.4734
2009-04-06,1.4836,1.4959,1.4671,1.4744
2009-04-03,1.4728,1.4847,1.4649,1.4841
2009-04-02,1.4452,1.4751,1.445,1.4727
2009-04-01,1.4321,1.4481,1.4274,1.4452
2009-03-31,1.4264,1.4376,1.4241,1.432
2009-03-30,1.4317,1.4317,1.4112,1.4267
2009-03-27,1.4461,1.4494,1.4268,1.4317
2009-03-26,1.4546,1.4638,1.4425,1.4457
2009-03-25,1.4695,1.4735,1.4516,1.4549
2009-03-24,1.4678,1.4775,1.4622,1.469
2009-03-23,1.4466,1.4649,1.4422,1.4557
2009-03-20,1.4511,1.4589,1.4394,1.4461
2009-03-19,1.4297,1.4596,1.416,1.4508
2009-03-18,1.4041,1.4337,1.3844,1.4311
2009-03-17,1.4074,1.4137,1.3965,1.4039
2009-03-16,1.4003,1.4229,1.3894,1.407
2009-03-13,1.393,1.4071,1.3864,1.4009
2009-03-12,1.3873,1.3983,1.3701,1.3938
2009-03-11,1.3747,1.3889,1.3656,1.3869
2009-03-10,1.3772,1.3907,1.369,1.3745
2009-03-09,1.4091,1.4182,1.3743,1.3772
2009-03-06,1.4114,1.4306,1.4041,1.409
2009-03-05,1.4191,1.4234,1.4038,1.4121
2009-03-04,1.4047,1.4198,1.3985,1.4189
2009-03-03,1.4052,1.4157,1.3985,1.405
2009-03-02,1.4311,1.4314,1.3957,1.4051
2009-02-27,1.4316,1.4366,1.4112,1.4316
2009-02-26,1.4203,1.4385,1.4162,1.4316
2009-02-25,1.4477,1.4608,1.4175,1.4204
2009-02-24,1.4484,1.4579,1.4376,1.448
2009-02-23,1.4436,1.4663,1.4365,1.4536
2009-02-20,1.429,1.4484,1.4152,1.4422
2009-02-19,1.4209,1.4447,1.4207,1.4293
2009-02-18,1.4236,1.4299,1.4093,1.421
2009-02-17,1.4295,1.4311,1.4125,1.4236
2009-02-16,1.4348,1.4363,1.4152,1.4289
2009-02-13,1.4264,1.4605,1.4254,1.4352
2009-02-12,1.4392,1.4415,1.4137,1.4265
2009-02-11,1.4539,1.4565,1.4317,1.4397
2009-02-10,1.4895,1.4915,1.4457,1.4541
2009-02-09,1.4784,1.4986,1.4702,1.4898
2009-02-06,1.461,1.4844,1.459,1.4783
2009-02-05,1.4465,1.4703,1.4367,1.4607
2009-02-04,1.4452,1.4578,1.4324,1.4466
2009-02-03,1.4265,1.4485,1.4155,1.4455
2009-02-02,1.4536,1.4558,1.4052,1.418
2009-01-30,1.4295,1.4544,1.4187,1.454
2009-01-29,1.4245,1.4411,1.4073,1.4299
2009-01-28,1.4127,1.4375,1.4127,1.4248
2009-01-27,1.3989,1.4242,1.3931,1.4132
2009-01-26,1.3794,1.3995,1.3549,1.3991
2009-01-23,1.3874,1.3899,1.3504,1.3793
2009-01-22,1.3954,1.4023,1.369,1.3873
2009-01-21,1.3922,1.4027,1.3621,1.396
2009-01-20,1.4417,1.4443,1.3863,1.3924
2009-01-19,1.4731,1.4908,1.4429,1.443
2009-01-16,1.4635,1.498,1.4629,1.473
2009-01-15,1.4608,1.4685,1.4475,1.4636
2009-01-14,1.4496,1.4709,1.4492,1.4613
2009-01-13,1.4818,1.4828,1.447,1.4508
2009-01-12,1.516,1.5181,1.4814,1.4832
2009-01-09,1.5213,1.5349,1.5117,1.516
2009-01-08,1.5096,1.5374,1.4984,1.522
2009-01-07,1.4918,1.5281,1.4805,1.5102
2009-01-06,1.4697,1.4962,1.4505,1.4934
2009-01-05,1.4546,1.4739,1.4428,1.4697
2009-01-02,1.4678,1.4827,1.4378,1.4548
2009-01-01,1.4626,1.4668,1.4591,1.4668
2008-12-31,1.4407,1.47,1.4351,1.4626
2008-12-30,1.439,1.4548,1.4388,1.4406
2008-12-29,1.4572,1.4771,1.4384,1.4388
2008-12-26,1.5193,1.5193,1.458,1.4601
2008-12-25,1.4729,1.5193,1.465,1.5193
2008-12-24,1.4718,1.4807,1.4659,1.4723
2008-12-23,1.4826,1.4897,1.4672,1.4723
2008-12-22,1.4927,1.4993,1.4687,1.4824
2008-12-19,1.5013,1.5186,1.4813,1.4932
2008-12-18,1.5531,1.5616,1.4883,1.5015
2008-12-17,1.5574,1.5723,1.5244,1.5535
2008-12-16,1.5304,1.5648,1.5204,1.5574
2008-12-15,1.4942,1.5379,1.492,1.5301
2008-12-12,1.5031,1.5118,1.4817,1.4944
2008-12-11,1.4782,1.5081,1.4776,1.503
2008-12-10,1.475,1.4882,1.4737,1.4778
2008-12-09,1.4913,1.4915,1.468,1.4753
2008-12-08,1.4683,1.5047,1.4679,1.4914
2008-12-05,1.4677,1.4772,1.4526,1.4669
2008-12-04,1.4782,1.4814,1.4468,1.4679
2008-12-03,1.4915,1.4934,1.4666,1.4783
2008-12-02,1.4886,1.5068,1.4777,1.4901
2008-12-01,1.5359,1.5398,1.4808,1.488
2008-11-28,1.5402,1.5449,1.5258,1.5364
2008-11-27,1.5321,1.5512,1.5314,1.5404
2008-11-26,1.5471,1.5483,1.5178,1.5323
2008-11-25,1.5471,1.5483,1.5448,1.5452
2008-11-24,1.5181,1.5189,1.5165,1.5183
2008-11-21,1.4725,1.5058,1.4703,1.4915
2008-11-20,1.4724,1.4753,1.4719,1.4735
2008-11-19,1.4958,1.5249,1.4902,1.4962
2008-11-18,1.4958,1.4977,1.4953,1.4974
2008-11-17,1.4988,1.4994,1.4951,1.4951
2008-11-14,1.4838,1.496,1.4658,1.4738
2008-11-13,1.4963,1.4992,1.4558,1.4842
2008-11-12,1.5383,1.5483,1.4894,1.4961
2008-11-11,1.5606,1.5703,1.5363,1.5379
2008-11-10,1.5642,1.5883,1.5576,1.5604
2008-11-07,1.5623,1.5877,1.5537,1.5641
2008-11-06,1.5903,1.6039,1.5565,1.5622
2008-11-05,1.5956,1.6197,1.5752,1.591
2008-11-04,1.5817,1.6108,1.5604,1.5948
2008-11-03,1.6068,1.6399,1.5782,1.5827
2008-10-31,1.6357,1.6486,1.6006,1.6067
2008-10-30,1.6394,1.6672,1.621,1.636
2008-10-29,1.6003,1.6475,1.594,1.6395
2008-10-28,1.5545,1.5999,1.5402,1.5993
2008-10-27,1.5923,1.5923,1.5279,1.563
2008-10-24,1.6288,1.6297,1.5267,1.5922
2008-10-23,1.6219,1.6346,1.6042,1.6309
2008-10-22,1.6687,1.6717,1.6138,1.6215
2008-10-21,1.7149,1.7198,1.6652,1.6688
2008-10-20,1.7285,1.7518,1.7106,1.7149
2008-10-17,1.7316,1.7384,1.7225,1.728
2008-10-16,1.714,1.7353,1.7137,1.7314
2008-10-15,1.7409,1.7603,1.7137,1.7143
2008-10-14,1.7408,1.7631,1.7393,1.7409
2008-10-13,1.7041,1.7442,1.6909,1.7407
2008-10-10,1.7093,1.7179,1.6781,1.7063
2008-10-09,1.7273,1.7397,1.7064,1.709
2008-10-08,1.75,1.7656,1.7263,1.7274
2008-10-07,1.743,1.7658,1.7319,1.752
2008-10-06,1.7715,1.772,1.7337,1.7432
2008-10-03,1.762,1.7839,1.756,1.7716
2008-10-02,1.7703,1.7726,1.7552,1.7624
2008-10-01,1.783,1.7875,1.7634,1.7703
2008-09-30,1.8041,1.8118,1.7759,1.7833
2008-09-29,1.8445,1.8445,1.7958,1.804
2008-09-26,1.8379,1.8468,1.8336,1.8428
2008-09-25,1.8465,1.8668,1.8308,1.8379
2008-09-24,1.853,1.8608,1.846,1.8465
2008-09-23,1.858,1.8636,1.8473,1.8528
2008-09-22,1.8314,1.864,1.8265,1.8579
2008-09-19,1.8155,1.8389,1.7916,1.8315
2008-09-18,1.8137,1.8276,1.8092,1.8155
2008-09-17,1.7806,1.8244,1.7788,1.8139
2008-09-16,1.7987,1.8011,1.7735,1.7809
2008-09-15,1.7935,1.8131,1.7766,1.7995
2008-09-12,1.7583,1.7962,1.7544,1.7936
2008-09-11,1.7492,1.7611,1.7447,1.7582
2008-09-10,1.7581,1.7679,1.748,1.7488
2008-09-09,1.7576,1.7707,1.7506,1.7585
2008-09-08,1.7658,1.7976,1.7472,1.7578
2008-09-05,1.7601,1.7744,1.7538,1.7658
2008-09-04,1.7751,1.7859,1.7562,1.7594
2008-09-03,1.7831,1.7837,1.7667,1.7746
2008-09-02,1.8013,1.8013,1.7782,1.783
2008-09-01,1.8163,1.8163,1.7984,1.7988
2008-08-29,1.8284,1.8342,1.8172,1.821
2008-08-28,1.8342,1.8397,1.824,1.8284
2008-08-27,1.8381,1.8488,1.8284,1.834
2008-08-26,1.8524,1.853,1.8329,1.838
2008-08-25,1.8515,1.8589,1.8405,1.8524
2008-08-22,1.8776,1.8779,1.8504,1.8527
2008-08-21,1.8612,1.8794,1.8606,1.8774
2008-08-20,1.8667,1.8683,1.854,1.861
2008-08-19,1.8619,1.868,1.8537,1.8665
2008-08-18,1.8647,1.872,1.8622,1.8622
2008-08-15,1.8697,1.8698,1.8513,1.8658
2008-08-14,1.8692,1.8786,1.8619,1.8683
2008-08-13,1.8957,1.9034,1.8638,1.8691
2008-08-12,1.9102,1.9121,1.8952,1.8956
2008-08-11,1.9164,1.9254,1.9067,1.9101
2008-08-08,1.9432,1.9436,1.9142,1.9209
2008-08-07,1.9471,1.9536,1.9419,1.9432
2008-08-06,1.9528,1.9592,1.9466,1.9471
2008-08-05,1.9611,1.9624,1.952,1.9528
2008-08-04,1.975,1.9758,1.9599,1.961
2008-08-01,1.9831,1.984,1.9727,1.975
2008-07-31,1.9811,1.9925,1.9781,1.9831
2008-07-30,1.9797,1.9841,1.9745,1.9813
2008-07-29,1.9944,1.9967,1.9761,1.9798
2008-07-28,1.9905,1.9963,1.984,1.9943
2008-07-25,1.9863,1.9977,1.9831,1.9914
2008-07-24,1.9973,1.9987,1.9815,1.9863
2008-07-23,1.9913,2.0029,1.9903,1.9972
2008-07-22,2.0028,2.0075,1.9898,1.9912
2008-07-21,1.9969,2.0037,1.9907,2.0027
2008-07-18,1.9987,1.9994,1.9907,1.9986
2008-07-17,1.998,2.0071,1.9949,1.9993
2008-07-16,2.005,2.0095,1.9957,1.998
2008-07-15,1.9944,2.0146,1.993,2.0047
2008-07-14,1.984,1.9963,1.9816,1.9946
2008-07-11,1.9773,1.9958,1.9753,1.9884
2008-07-10,1.9832,1.9835,1.9712,1.9772
2008-07-09,1.9693,1.9837,1.9669,1.9832
2008-07-08,1.9755,1.9795,1.9665,1.9692
2008-07-07,1.9819,1.9827,1.9648,1.9755
2008-07-04,1.9826,1.9848,1.9795,1.9817
2008-07-03,1.9936,1.9936,1.9799,1.9826
2008-07-02,1.9949,1.9973,1.9844,1.9936
2008-07-01,1.9933,2.0005,1.9887,1.9952
2008-06-30,1.9944,1.9966,1.9879,1.9933
2008-06-27,1.9885,1.9951,1.9805,1.9948
2008-06-26,1.9743,1.9893,1.9714,1.9885
2008-06-25,1.9707,1.9769,1.9655,1.9741
2008-06-24,1.9655,1.9722,1.9625,1.9707
2008-06-23,1.9751,1.9756,1.9584,1.9648
2008-06-20,1.972,1.9789,1.9699,1.9752
2008-06-19,1.9598,1.9744,1.9587,1.9721
2008-06-18,1.9563,1.9611,1.9478,1.9591
2008-06-17,1.9631,1.9697,1.9469,1.9563
2008-06-16,1.9471,1.9686,1.9458,1.9632
2008-06-13,1.9454,1.9513,1.941,1.9473
2008-06-12,1.9635,1.9642,1.9433,1.9454
2008-06-11,1.9536,1.9667,1.9492,1.9634
2008-06-10,1.9739,1.9753,1.9518,1.9535
2008-06-09,1.9702,1.9799,1.9671,1.9739
2008-06-06,1.9576,1.9733,1.9537,1.9708
2008-06-05,1.9538,1.9596,1.9463,1.9575
2008-06-04,1.963,1.9636,1.9526,1.9538
2008-06-03,1.9672,1.9739,1.9604,1.9616
2008-06-02,1.9741,1.9765,1.9598,1.9657
2008-05-30,1.9752,1.9822,1.9683,1.9821
2008-05-29,1.98,1.9818,1.9673,1.9754
2008-05-28,1.9745,1.9826,1.9703,1.98
2008-05-27,1.9813,1.9845,1.9716,1.9746
2008-05-26,1.9808,1.983,1.9759,1.9813
2008-05-23,1.9795,1.9849,1.9755,1.9797
2008-05-22,1.974,1.9848,1.9684,1.9796
2008-05-21,1.9672,1.9695,1.9666,1.9676
2008-05-20,1.9522,1.9717,1.9503,1.9673
2008-05-19,1.9567,1.962,1.9454,1.9478
2008-05-16,1.9478,1.9596,1.9441,1.957
2008-05-15,1.9465,1.9499,1.9403,1.948
2008-05-14,1.9453,1.9473,1.9365,1.9465
2008-05-13,1.9567,1.9583,1.9419,1.9452
2008-05-12,1.9523,1.9631,1.9443,1.9568
2008-05-09,1.9547,1.9569,1.9457,1.9541
2008-05-08,1.954,1.962,1.9503,1.9546
2008-05-07,1.9733,1.9734,1.9502,1.954
2008-05-06,1.9727,1.9771,1.9652,1.9733
2008-05-05,1.9723,1.9783,1.9655,1.9726
2008-05-02,1.9761,1.9896,1.9704,1.9716
2008-05-01,1.9873,1.9908,1.9712,1.9761
2008-04-30,1.9698,1.9893,1.9624,1.9873
2008-04-29,1.9908,1.9912,1.9666,1.9698
2008-04-28,1.9847,1.9964,1.9781,1.9907
2008-04-25,1.9722,1.9888,1.9677,1.9859
2008-04-24,1.9788,1.9814,1.9687,1.9722
2008-04-23,1.9959,1.9973,1.9773,1.9788
2008-04-22,1.9792,1.9998,1.9745,1.9957
2008-04-21,1.9982,2.0024,1.9775,1.9791
2008-04-18,1.9895,1.9996,1.988,1.9978
2008-04-17,1.9726,1.9923,1.9691,1.9894
2008-04-16,1.9626,1.9804,1.9601,1.9727
2008-04-15,1.9764,1.9765,1.96,1.9627
2008-04-14,1.9683,1.9893,1.9653,1.9764
2008-04-11,1.9714,1.9756,1.9687,1.9699
2008-04-10,1.975,1.9842,1.9706,1.9715
2008-04-09,1.9682,1.9791,1.9649,1.975
2008-04-08,1.9883,1.9927,1.9664,1.9683
2008-04-07,1.9935,1.994,1.9835,1.9883
2008-04-04,1.9958,2.0046,1.9909,1.9931
2008-04-03,1.9887,1.9975,1.9759,1.9958
2008-04-02,1.975,1.9898,1.9748,1.9887
2008-04-01,1.9832,1.9873,1.973,1.9767
2008-03-31,1.9947,1.9978,1.9813,1.9832
2008-03-28,2.0061,2.0089,1.9882,1.994
2008-03-27,2.0072,2.0191,2.0024,2.0061
2008-03-26,2.0064,2.0109,1.9925,2.0084
2008-03-25,1.9857,2.0066,1.9848,2.0059
2008-03-24,1.9816,1.9876,1.9759,1.9876
2008-03-21,1.9849,1.988,1.9811,1.9817
2008-03-20,1.9833,1.988,1.9737,1.9846
2008-03-19,2.0083,2.0148,1.9802,1.9829
2008-03-18,1.9986,2.0273,1.9953,2.0076
2008-03-17,2.0169,2.022,1.994,1.999
2008-03-14,2.0322,2.0392,2.0175,2.0215
2008-03-13,2.0272,2.0387,2.0249,2.0324
2008-03-12,2.0071,2.0279,2.0054,2.0275
2008-03-11,2.0055,2.021,1.9995,2.007
2008-03-10,2.0166,2.0219,2.0063,2.0068
2008-03-07,2.009,2.021,2.0082,2.0144
2008-03-06,1.9918,2.0115,1.9893,2.0103
2008-03-05,1.9863,1.9964,1.972,1.9923
2008-03-04,1.9833,1.9889,1.9816,1.9862
2008-03-03,1.9889,1.9935,1.9808,1.9831
2008-02-29,1.9885,1.992,1.9788,1.9877
2008-02-28,1.9815,1.9946,1.9762,1.989
2008-02-27,1.987,1.997,1.9789,1.9817
2008-02-26,1.9672,1.9873,1.9641,1.9867
2008-02-25,1.9692,1.9699,1.9613,1.9671
2008-02-22,1.9627,1.9706,1.9608,1.9685
2008-02-21,1.9413,1.9641,1.9405,1.9629
2008-02-20,1.9481,1.9502,1.9358,1.9419
2008-02-19,1.9525,1.9542,1.9453,1.9477
2008-02-18,1.9571,1.9638,1.9476,1.953
2008-02-15,1.9688,1.9722,1.9579,1.9604
2008-02-14,1.9627,1.9737,1.9613,1.9686
2008-02-13,1.9593,1.9665,1.9548,1.963
2008-02-12,1.9507,1.9631,1.9442,1.9594
2008-02-11,1.9455,1.9526,1.9403,1.9511
2008-02-08,1.9422,1.9509,1.9403,1.9455
2008-02-07,1.9613,1.9624,1.9388,1.9419
2008-02-06,1.9649,1.9663,1.9553,1.9611
2008-02-05,1.9731,1.9762,1.9604,1.964
2008-02-04,1.9655,1.9786,1.965,1.9734
2008-02-01,1.987,1.9939,1.9653,1.9676
2008-01-31,1.9862,1.9944,1.9823,1.9868
2008-01-30,1.9893,1.9958,1.9837,1.9878
2008-01-29,1.9841,1.9929,1.981,1.9892
2008-01-28,1.9798,1.989,1.9727,1.9837
2008-01-25,1.9762,1.9849,1.9737,1.9812
2008-01-24,1.9551,1.9778,1.9499,1.9765
2008-01-23,1.9606,1.9643,1.9464,1.9556
2008-01-22,1.9431,1.9625,1.9336,1.961
2008-01-21,1.957,1.9583,1.9428,1.9431
2008-01-18,1.9712,1.9726,1.9518,1.9551
2008-01-17,1.9634,1.9778,1.9604,1.9712
2008-01-16,1.9625,1.972,1.953,1.9634
2008-01-15,1.9557,1.974,1.9523,1.9624
2008-01-14,1.9578,1.9647,1.9554,1.956
2008-01-11,1.9612,1.9633,1.9482,1.9564
2008-01-10,1.9587,1.9667,1.9541,1.9612
2008-01-09,1.973,1.9763,1.9552,1.9584
2008-01-08,1.9707,1.9826,1.9665,1.9727
2008-01-07,1.9738,1.9757,1.9653,1.9696
2008-01-04,1.971,1.9846,1.9672,1.9725
2008-01-03,1.9806,1.9838,1.9703,1.9704
2008-01-02,1.9862,1.9898,1.9775,1.9813
2008-01-01,1.9854,1.987,1.9835,1.9862
2007-12-31,1.9947,2.0101,1.9813,1.9848
2007-12-28,1.9959,2.0021,1.9901,1.9923
2007-12-27,1.9838,1.9965,1.9823,1.9959
2007-12-26,1.978,1.9848,1.9766,1.9835
2007-12-25,1.9774,1.984,1.9696,1.9785
2007-12-24,1.9838,1.9844,1.9753,1.9773
2007-12-21,1.9837,1.9893,1.9808,1.9833
2007-12-20,1.9976,1.9984,1.9808,1.9839
2007-12-19,2.0142,2.0194,1.9927,1.9978
2007-12-18,2.0204,2.0225,2.0109,2.0144
2007-12-17,2.0145,2.0228,2.0099,2.0206
2007-12-14,2.0412,2.0446,2.0145,2.0176
2007-12-13,2.0468,2.0481,2.0344,2.0415
2007-12-12,2.0344,2.0564,2.0336,2.0467
2007-12-11,2.046,2.0514,2.0328,2.0342
2007-12-10,2.0302,2.0483,2.0302,2.046
2007-12-07,2.0278,2.0345,2.0223,2.0304
2007-12-06,2.0259,2.031,2.0183,2.0278
2007-12-05,2.059,2.0612,2.0245,2.026
2007-12-04,2.0658,2.067,2.0558,2.0587
2007-12-03,2.0546,2.0678,2.0523,2.0659
2007-11-30,2.0611,2.0699,2.0534,2.0569
2007-11-29,2.0821,2.0823,2.0593,2.0611
2007-11-28,2.0687,2.0832,2.058,2.0821
2007-11-27,2.0709,2.0754,2.0641,2.0688
2007-11-26,2.0602,2.0737,2.06,2.0714
2007-11-23,2.0618,2.0764,2.0517,2.0622
2007-11-22,2.0652,2.0682,2.0583,2.0619
2007-11-21,2.0664,2.0695,2.0527,2.0651
2007-11-20,2.0502,2.0683,2.0454,2.0668
2007-11-19,2.0541,2.0565,2.0451,2.05
2007-11-16,2.0449,2.0549,2.0354,2.0545
2007-11-15,2.0514,2.0616,2.0418,2.0451
2007-11-14,2.0708,2.0843,2.0505,2.0522
2007-11-13,2.053,2.0762,2.0521,2.0708
2007-11-12,2.086,2.0868,2.0527,2.0528
2007-11-09,2.1073,2.1159,2.088,2.0899
2007-11-08,2.1021,2.1116,2.0972,2.1072
2007-11-07,2.0876,2.107,2.086,2.1014
2007-11-06,2.0803,2.0903,2.0802,2.0875
2007-11-05,2.0891,2.0893,2.0782,2.0806
2007-11-02,2.0774,2.0896,2.0763,2.0892
2007-11-01,2.0811,2.0872,2.0753,2.0776
2007-10-31,2.0678,2.0821,2.0671,2.081
2007-10-30,2.0628,2.0702,2.0565,2.0675
2007-10-29,2.053,2.0643,2.0529,2.0629
2007-10-26,2.0515,2.0572,2.0479,2.0521
2007-10-25,2.0496,2.0551,2.0451,2.0513
2007-10-24,2.0508,2.0516,2.0426,2.0497
2007-10-23,2.0306,2.0517,2.0302,2.0505
2007-10-22,2.0509,2.0533,2.0258,2.0307
2007-10-19,2.0425,2.0523,2.041,2.0515
2007-10-18,2.0408,2.0509,2.0381,2.0424
2007-10-17,2.0323,2.0417,2.0287,2.0411
2007-10-16,2.0425,2.0436,2.0294,2.0324
2007-10-15,2.0355,2.0437,2.0318,2.0428
2007-10-12,2.0338,2.0364,2.0245,2.0362
2007-10-11,2.0419,2.0421,2.0309,2.0336
2007-10-10,2.0369,2.0473,2.0366,2.0419
2007-10-09,2.0372,2.0388,2.0258,2.037
2007-10-08,2.0415,2.0426,2.0331,2.0374
2007-10-05,2.0384,2.0443,2.0304,2.0419
2007-10-04,2.0319,2.0426,2.0277,2.0386
2007-10-03,2.0405,2.0442,2.0309,2.0318
2007-10-02,2.0429,2.0443,2.037,2.0405
2007-10-01,2.0462,2.0492,2.0377,2.0431
2007-09-28,2.0267,2.0488,2.0197,2.0471
2007-09-27,2.0157,2.029,2.0136,2.0268
2007-09-26,2.0182,2.0216,2.0104,2.0156
2007-09-25,2.0215,2.0216,2.0085,2.0183
2007-09-24,2.0205,2.0316,2.0197,2.0215
2007-09-21,2.0089,2.0211,2.008,2.0201
2007-09-20,1.9997,2.0145,1.9973,2.0092
2007-09-19,2.0126,2.0171,1.9951,1.9996
2007-09-18,1.9939,2.0148,1.988,2.0129
2007-09-17,2.0066,2.0091,1.9915,1.994
2007-09-14,2.019,2.0224,2.0055,2.0073
2007-09-13,2.0294,2.0345,2.019,2.019
2007-09-12,2.0321,2.0363,2.0286,2.0294
2007-09-11,2.0276,2.0334,2.0234,2.0321
2007-09-10,2.0282,2.0328,2.0262,2.0274
2007-09-07,2.0232,2.0322,2.0161,2.0285
2007-09-06,2.0197,2.0264,2.0141,2.0234
2007-09-05,2.0136,2.0225,2.0042,2.0199
2007-09-04,2.0184,2.0193,2.0075,2.0133
2007-09-03,2.0167,2.0213,2.0138,2.0182
2007-08-31,2.013,2.0231,2.0109,2.017
2007-08-30,2.0175,2.0182,2.0044,2.013
2007-08-29,1.9997,2.018,1.9962,2.0177
2007-08-28,2.0103,2.014,1.9994,1.9994
2007-08-27,2.0177,2.0185,2.0102,2.0102
2007-08-24,2.0054,2.0131,1.998,2.0129
2007-08-23,1.9934,2.0091,1.9918,2.005
2007-08-22,1.9816,1.9929,1.9801,1.9927
2007-08-21,1.9876,1.9904,1.9742,1.9816
2007-08-20,1.9808,1.9899,1.9769,1.9877
2007-08-17,1.9829,1.9934,1.9653,1.981
2007-08-16,1.9884,1.9888,1.9769,1.9827
2007-08-15,1.9965,1.9971,1.9855,1.9886
2007-08-14,2.0122,2.013,1.9964,1.9968
2007-08-13,2.0225,2.0256,2.0085,2.0124
2007-08-10,2.0229,2.0267,2.0155,2.0232
2007-08-09,2.037,2.0394,2.021,2.0225
2007-08-08,2.0212,2.0397,2.0156,2.037
2007-08-07,2.0315,2.0335,2.0188,2.0212
2007-08-06,2.0414,2.0461,2.0279,2.0313
2007-08-03,2.0372,2.0459,2.0337,2.0406
2007-08-02,2.0318,2.0377,2.0281,2.0373
2007-08-01,2.0309,2.0348,2.0203,2.0324
2007-07-31,2.0245,2.0377,2.0232,2.0311
2007-07-30,2.0231,2.0288,2.0199,2.0245
2007-07-27,2.0488,2.0489,2.023,2.024
2007-07-26,2.0537,2.0561,2.0425,2.0489
2007-07-25,2.0625,2.0629,2.0485,2.0536
2007-07-24,2.0593,2.0652,2.0585,2.0625
2007-07-23,2.0555,2.0602,2.0548,2.0592
2007-07-20,2.0486,2.0586,2.048,2.056
2007-07-19,2.0525,2.054,2.047,2.0488
2007-07-18,2.0465,2.0547,2.046,2.0527
2007-07-17,2.0361,2.0473,2.0348,2.0467
2007-07-16,2.034,2.0402,2.0324,2.036
2007-07-13,2.0301,2.0365,2.0261,2.0342
2007-07-12,2.032,2.036,2.027,2.0301
2007-07-11,2.0277,2.0362,2.0244,2.0323
2007-07-10,2.0151,2.028,2.0121,2.0278
2007-07-09,2.011,2.0171,2.0096,2.0151
2007-07-06,2.0117,2.014,2.0057,2.0107
2007-07-05,2.0161,2.02,2.0088,2.0112
2007-07-04,2.016,2.0204,2.0149,2.0162
2007-07-03,2.0172,2.0193,2.0133,2.0157
2007-07-02,2.0084,2.0184,2.007,2.017
2007-06-29,2.0027,2.0086,2.0011,2.0086
2007-06-28,1.9991,2.0042,1.9975,2.0028
2007-06-27,1.9984,1.9994,1.9929,1.9992
2007-06-26,1.9977,2.0015,1.9958,1.9988
2007-06-25,1.999,2.0004,1.9956,1.9975
2007-06-22,1.9923,1.9996,1.991,1.9993
2007-06-21,1.9927,1.994,1.9887,1.9924
2007-06-20,1.9886,1.9947,1.987,1.9931
2007-06-19,1.9833,1.9889,1.9825,1.9887
2007-06-18,1.9757,1.9843,1.9757,1.9834
2007-06-15,1.9696,1.9779,1.9687,1.9759
2007-06-14,1.9728,1.9735,1.9657,1.9691
2007-06-13,1.974,1.9762,1.9675,1.973
2007-06-12,1.969,1.9783,1.9685,1.9743
2007-06-11,1.9695,1.9702,1.965,1.969
2007-06-08,1.9776,1.9791,1.9623,1.9699
2007-06-07,1.9921,1.9942,1.9746,1.978
2007-06-06,1.993,1.9957,1.9908,1.9925
2007-06-05,1.9914,1.9967,1.9909,1.9932
2007-06-04,1.9821,1.9926,1.9813,1.9913
2007-06-01,1.9797,1.9825,1.9768,1.9822
2007-05-31,1.9762,1.9818,1.9737,1.9798
2007-05-30,1.9812,1.9829,1.9733,1.9757
2007-05-29,1.9834,1.9898,1.9791,1.9811
2007-05-28,1.9842,1.9848,1.9823,1.9835
2007-05-25,1.9844,1.9878,1.9831,1.9835
2007-05-24,1.9865,1.9888,1.983,1.9846
2007-05-23,1.9745,1.9893,1.9717,1.9866
2007-05-22,1.9713,1.9768,1.9701,1.9744
2007-05-21,1.9751,1.9754,1.9677,1.9715
2007-05-18,1.9744,1.9775,1.97,1.9747
2007-05-17,1.9768,1.9789,1.9733,1.9746
2007-05-16,1.9853,1.9872,1.9756,1.9768
2007-05-15,1.9791,1.9872,1.9748,1.9858
2007-05-14,1.9817,1.9845,1.978,1.9791
2007-05-11,1.9794,1.9844,1.9761,1.9812
